# Wavelength,Intensity
7.190038452148437500e+02,1.389244262695312500e+03
7.194443969726562500e+02,1.383293579101562500e+03
7.198848876953125000e+02,1.395195800781250000e+03
7.203253784179687500e+02,1.386268798828125000e+03
7.207658081054687500e+02,1.400155883789062500e+03
7.212062377929687500e+02,1.389244262695312500e+03
7.216466674804687500e+02,1.396187744140625000e+03
7.220870361328125000e+02,1.395195800781250000e+03
7.225273437500000000e+02,1.393211914062500000e+03
7.229677124023437500e+02,1.398171752929687500e+03
7.234080200195312500e+02,1.391228149414062500e+03
7.238482666015625000e+02,1.396187744140625000e+03
7.242885131835937500e+02,1.393211914062500000e+03
7.247287597656250000e+02,1.385276977539062500e+03
7.251689453125000000e+02,1.386268798828125000e+03
7.256090698242187500e+02,1.388252563476562500e+03
7.260491943359375000e+02,1.389244262695312500e+03
7.264893188476562500e+02,1.395195800781250000e+03
7.269293823242187500e+02,1.396187744140625000e+03
7.273695068359375000e+02,1.396187744140625000e+03
7.278095092773437500e+02,1.395195800781250000e+03
7.282495117187500000e+02,1.392219970703125000e+03
7.286895141601562500e+02,1.397179809570312500e+03
7.291293945312500000e+02,1.390236206054687500e+03
7.295693969726562500e+02,1.398171752929687500e+03
7.300092773437500000e+02,1.396187744140625000e+03
7.304490966796875000e+02,1.389244262695312500e+03
7.308889770507812500e+02,1.391228149414062500e+03
7.313287963867187500e+02,1.389244262695312500e+03
7.317686157226562500e+02,1.399163818359375000e+03
7.322083740234375000e+02,1.391228149414062500e+03
7.326480712890625000e+02,1.395195800781250000e+03
7.330878295898437500e+02,1.396187744140625000e+03
7.335275268554687500e+02,1.398171752929687500e+03
7.339671630859375000e+02,1.392219970703125000e+03
7.344067382812500000e+02,1.395195800781250000e+03
7.348463745117187500e+02,1.391228149414062500e+03
7.352859497070312500e+02,1.388252563476562500e+03
7.357255249023437500e+02,1.400155883789062500e+03
7.361650390625000000e+02,1.389244262695312500e+03
7.366045532226562500e+02,1.388252563476562500e+03
7.370440063476562500e+02,1.401148071289062500e+03
7.374834594726562500e+02,1.392219970703125000e+03
7.379229125976562500e+02,1.389244262695312500e+03
7.383622436523437500e+02,1.396187744140625000e+03
7.388016357421875000e+02,1.406108764648437500e+03
7.392409667968750000e+02,1.385276977539062500e+03
7.396802978515625000e+02,1.398171752929687500e+03
7.401195678710937500e+02,1.394203735351562500e+03
7.405588378906250000e+02,1.395195800781250000e+03
7.409980468750000000e+02,1.394203735351562500e+03
7.414372558593750000e+02,1.389244262695312500e+03
7.418764648437500000e+02,1.390236206054687500e+03
7.423156127929687500e+02,1.397179809570312500e+03
7.427546997070312500e+02,1.388252563476562500e+03
7.431938476562500000e+02,1.394203735351562500e+03
7.436329345703125000e+02,1.393211914062500000e+03
7.440719604492187500e+02,1.389244262695312500e+03
7.445109863281250000e+02,1.400155883789062500e+03
7.449499511718750000e+02,1.392219970703125000e+03
7.453889160156250000e+02,1.393211914062500000e+03
7.458278808593750000e+02,1.402140136718750000e+03
7.462667846679687500e+02,1.391228149414062500e+03
7.467056274414062500e+02,1.393211914062500000e+03
7.471445312500000000e+02,1.383293579101562500e+03
7.475833740234375000e+02,1.393211914062500000e+03
7.480221557617187500e+02,1.382301757812500000e+03
7.484609375000000000e+02,1.401148071289062500e+03
7.488997192382812500e+02,1.394203735351562500e+03
7.493384399414062500e+02,1.388252563476562500e+03
7.497770996093750000e+02,1.396187744140625000e+03
7.502158203125000000e+02,1.394203735351562500e+03
7.506544189453125000e+02,1.395195800781250000e+03
7.510930786132812500e+02,1.390236206054687500e+03
7.515316162109375000e+02,1.393211914062500000e+03
7.519702148437500000e+02,1.390236206054687500e+03
7.524087524414062500e+02,1.399163818359375000e+03
7.528472290039062500e+02,1.389244262695312500e+03
7.532857055664062500e+02,1.393211914062500000e+03
7.537241821289062500e+02,1.397179809570312500e+03
7.541626586914062500e+02,1.395195800781250000e+03
7.546010131835937500e+02,1.396187744140625000e+03
7.550394287109375000e+02,1.382301757812500000e+03
7.554777832031250000e+02,1.390236206054687500e+03
7.559160766601562500e+02,1.395195800781250000e+03
7.563543701171875000e+02,1.391228149414062500e+03
7.567926635742187500e+02,1.396187744140625000e+03
7.572308959960937500e+02,1.405116455078125000e+03
7.576691284179687500e+02,1.397179809570312500e+03
7.581072998046875000e+02,1.392219970703125000e+03
7.585454711914062500e+02,1.387260620117187500e+03
7.589836425781250000e+02,1.394203735351562500e+03
7.594216918945312500e+02,1.387260620117187500e+03
7.598598022460937500e+02,1.385276977539062500e+03
7.602978515625000000e+02,1.397179809570312500e+03
7.607359008789062500e+02,1.388252563476562500e+03
7.611738891601562500e+02,1.392219970703125000e+03
7.616118774414062500e+02,1.397179809570312500e+03
7.620498657226562500e+02,1.387260620117187500e+03
7.624877319335937500e+02,1.400155883789062500e+03
7.629256591796875000e+02,1.393211914062500000e+03
7.633635253906250000e+02,1.397179809570312500e+03
7.638013916015625000e+02,1.393211914062500000e+03
7.642391357421875000e+02,1.402140136718750000e+03
7.646769409179687500e+02,1.391228149414062500e+03
7.651146850585937500e+02,1.396187744140625000e+03
7.655524291992187500e+02,1.386268798828125000e+03
7.659901123046875000e+02,1.396187744140625000e+03
7.664278564453125000e+02,1.390236206054687500e+03
7.668654785156250000e+02,1.390236206054687500e+03
7.673031005859375000e+02,1.397179809570312500e+03
7.677407226562500000e+02,1.391228149414062500e+03
7.681782836914062500e+02,1.391228149414062500e+03
7.686158447265625000e+02,1.395195800781250000e+03
7.690533447265625000e+02,1.395195800781250000e+03
7.694908447265625000e+02,1.390236206054687500e+03
7.699282836914062500e+02,1.392219970703125000e+03
7.703657226562500000e+02,1.397179809570312500e+03
7.708031616210937500e+02,1.388252563476562500e+03
7.712405395507812500e+02,1.395195800781250000e+03
7.716779174804687500e+02,1.388252563476562500e+03
7.721152343750000000e+02,1.396187744140625000e+03
7.725525512695312500e+02,1.386268798828125000e+03
7.729898071289062500e+02,1.392219970703125000e+03
7.734270629882812500e+02,1.394203735351562500e+03
7.738643188476562500e+02,1.391228149414062500e+03
7.743015136718750000e+02,1.394203735351562500e+03
7.747386474609375000e+02,1.389244262695312500e+03
7.751757812500000000e+02,1.389244262695312500e+03
7.756129150390625000e+02,1.396187744140625000e+03
7.760499877929687500e+02,1.398171752929687500e+03
7.764870605468750000e+02,1.393211914062500000e+03
7.769240722656250000e+02,1.396187744140625000e+03
7.773610839843750000e+02,1.393211914062500000e+03
7.777980957031250000e+02,1.394203735351562500e+03
7.782349853515625000e+02,1.400155883789062500e+03
7.786719360351562500e+02,1.396187744140625000e+03
7.791088256835937500e+02,1.397179809570312500e+03
7.795457153320312500e+02,1.389244262695312500e+03
7.799825439453125000e+02,1.399163818359375000e+03
7.804193725585937500e+02,1.392219970703125000e+03
7.808561401367187500e+02,1.397179809570312500e+03
7.812929687500000000e+02,1.395195800781250000e+03
7.817296752929687500e+02,1.390236206054687500e+03
7.821663818359375000e+02,1.390236206054687500e+03
7.826030883789062500e+02,1.388252563476562500e+03
7.830397338867187500e+02,1.401148071289062500e+03
7.834763793945312500e+02,1.389244262695312500e+03
7.839129638671875000e+02,1.396187744140625000e+03
7.843495483398437500e+02,1.391228149414062500e+03
7.847860717773437500e+02,1.396187744140625000e+03
7.852225952148437500e+02,1.392219970703125000e+03
7.856590576171875000e+02,1.389244262695312500e+03
7.860955810546875000e+02,1.394203735351562500e+03
7.865319824218750000e+02,1.392219970703125000e+03
7.869683837890625000e+02,1.394203735351562500e+03
7.874047851562500000e+02,1.396187744140625000e+03
7.878411254882812500e+02,1.388252563476562500e+03
7.882774658203125000e+02,1.391228149414062500e+03
7.887138061523437500e+02,1.396187744140625000e+03
7.891500244140625000e+02,1.388252563476562500e+03
7.895863037109375000e+02,1.397179809570312500e+03
7.900225219726562500e+02,1.394203735351562500e+03
7.904587402343750000e+02,1.392219970703125000e+03
7.908948974609375000e+02,1.389244262695312500e+03
7.913310546875000000e+02,1.393211914062500000e+03
7.917671508789062500e+02,1.398171752929687500e+03
7.922032470703125000e+02,1.402140136718750000e+03
7.926392822265625000e+02,1.383293579101562500e+03
7.930753173828125000e+02,1.394203735351562500e+03
7.935113525390625000e+02,1.386268798828125000e+03
7.939473266601562500e+02,1.389244262695312500e+03
7.943832397460937500e+02,1.390236206054687500e+03
7.948191528320312500e+02,1.397179809570312500e+03
7.952550659179687500e+02,1.393211914062500000e+03
7.956909790039062500e+02,1.396187744140625000e+03
7.961267700195312500e+02,1.391228149414062500e+03
7.965626220703125000e+02,1.396187744140625000e+03
7.969984130859375000e+02,1.399163818359375000e+03
7.974341430664062500e+02,1.394203735351562500e+03
7.978698730468750000e+02,1.396187744140625000e+03
7.983056030273437500e+02,1.390236206054687500e+03
7.987412719726562500e+02,1.397179809570312500e+03
7.991769409179687500e+02,1.389244262695312500e+03
7.996125488281250000e+02,1.386268798828125000e+03
8.000481567382812500e+02,1.399163818359375000e+03
8.004837036132812500e+02,1.391228149414062500e+03
8.009192504882812500e+02,1.393211914062500000e+03
8.013547973632812500e+02,1.401148071289062500e+03
8.017902832031250000e+02,1.399163818359375000e+03
8.022257690429687500e+02,1.392219970703125000e+03
8.026611938476562500e+02,1.397179809570312500e+03
8.030966186523437500e+02,1.393211914062500000e+03
8.035319824218750000e+02,1.396187744140625000e+03
8.039672851562500000e+02,1.387260620117187500e+03
8.044026489257812500e+02,1.389244262695312500e+03
8.048379516601562500e+02,1.394203735351562500e+03
8.052731933593750000e+02,1.388252563476562500e+03
8.057084960937500000e+02,1.395195800781250000e+03
8.061436767578125000e+02,1.389244262695312500e+03
8.065788574218750000e+02,1.391228149414062500e+03
8.070140380859375000e+02,1.398171752929687500e+03
8.074491577148437500e+02,1.401148071289062500e+03
8.078842773437500000e+02,1.395195800781250000e+03
8.083193359375000000e+02,1.398171752929687500e+03
8.087543945312500000e+02,1.390236206054687500e+03
8.091894531250000000e+02,1.393211914062500000e+03
8.096244506835937500e+02,1.396187744140625000e+03
8.100594482421875000e+02,1.395195800781250000e+03
8.104943847656250000e+02,1.393211914062500000e+03
8.109292602539062500e+02,1.390236206054687500e+03
8.113641357421875000e+02,1.394203735351562500e+03
8.117990112304687500e+02,1.389244262695312500e+03
8.122338256835937500e+02,1.391228149414062500e+03
8.126686401367187500e+02,1.387260620117187500e+03
8.131034545898437500e+02,1.389244262695312500e+03
8.135382080078125000e+02,1.397179809570312500e+03
8.139729003906250000e+02,1.396187744140625000e+03
8.144075927734375000e+02,1.401148071289062500e+03
8.148422851562500000e+02,1.389244262695312500e+03
8.152769775390625000e+02,1.399163818359375000e+03
8.157115478515625000e+02,1.394203735351562500e+03
8.161461181640625000e+02,1.389244262695312500e+03
8.165807495117187500e+02,1.391228149414062500e+03
8.170152587890625000e+02,1.396187744140625000e+03
8.174497680664062500e+02,1.388252563476562500e+03
8.178842163085937500e+02,1.388252563476562500e+03
8.183186645507812500e+02,1.399163818359375000e+03
8.187531127929687500e+02,1.388252563476562500e+03
8.191875000000000000e+02,1.403132324218750000e+03
8.196218872070312500e+02,1.395195800781250000e+03
8.200562133789062500e+02,1.405116455078125000e+03
8.204905395507812500e+02,1.391228149414062500e+03
8.209248657226562500e+02,1.394203735351562500e+03
8.213590698242187500e+02,1.398171752929687500e+03
8.217933349609375000e+02,1.394203735351562500e+03
8.222275390625000000e+02,1.388252563476562500e+03
8.226616821289062500e+02,1.392219970703125000e+03
8.230958862304687500e+02,1.401148071289062500e+03
8.235299682617187500e+02,1.397179809570312500e+03
8.239641113281250000e+02,1.394203735351562500e+03
8.243981933593750000e+02,1.407100952148437500e+03
8.248322143554687500e+02,1.389244262695312500e+03
8.252661743164062500e+02,1.398171752929687500e+03
8.257001953125000000e+02,1.389244262695312500e+03
8.261341552734375000e+02,1.399163818359375000e+03
8.265680541992187500e+02,1.383293579101562500e+03
8.270020141601562500e+02,1.396187744140625000e+03
8.274359130859375000e+02,1.386268798828125000e+03
8.278697509765625000e+02,1.392219970703125000e+03
8.283035278320312500e+02,1.380318359375000000e+03
8.287373657226562500e+02,1.397179809570312500e+03
8.291710815429687500e+02,1.400155883789062500e+03
8.296048583984375000e+02,1.393211914062500000e+03
8.300385742187500000e+02,1.395195800781250000e+03
8.304722290039062500e+02,1.391228149414062500e+03
8.309058837890625000e+02,1.405116455078125000e+03
8.313395385742187500e+02,1.394203735351562500e+03
8.317731323242187500e+02,1.397179809570312500e+03
8.322067260742187500e+02,1.391228149414062500e+03
8.326402587890625000e+02,1.396187744140625000e+03
8.330737915039062500e+02,1.393211914062500000e+03
8.335073242187500000e+02,1.385276977539062500e+03
8.339407348632812500e+02,1.395195800781250000e+03
8.343741455078125000e+02,1.391228149414062500e+03
8.348076171875000000e+02,1.395195800781250000e+03
8.352409667968750000e+02,1.392219970703125000e+03
8.356743774414062500e+02,1.398171752929687500e+03
8.361076660156250000e+02,1.394203735351562500e+03
8.365409545898437500e+02,1.392219970703125000e+03
8.369742431640625000e+02,1.393211914062500000e+03
8.374074707031250000e+02,1.391228149414062500e+03
8.378406982421875000e+02,1.401148071289062500e+03
8.382738647460937500e+02,1.389244262695312500e+03
8.387070312500000000e+02,1.399163818359375000e+03
8.391401977539062500e+02,1.386268798828125000e+03
8.395733032226562500e+02,1.395195800781250000e+03
8.400063476562500000e+02,1.393211914062500000e+03
8.404394531250000000e+02,1.397179809570312500e+03
8.408724975585937500e+02,1.388252563476562500e+03
8.413054809570312500e+02,1.393211914062500000e+03
8.417384033203125000e+02,1.392219970703125000e+03
8.421713867187500000e+02,1.387260620117187500e+03
8.426043090820312500e+02,1.405116455078125000e+03
8.430371704101562500e+02,1.387260620117187500e+03
8.434700317382812500e+02,1.396187744140625000e+03
8.439028930664062500e+02,1.393211914062500000e+03
8.443356933593750000e+02,1.389244262695312500e+03
8.447684936523437500e+02,1.389244262695312500e+03
8.452011718750000000e+02,1.388252563476562500e+03
8.456339111328125000e+02,1.404124389648437500e+03
8.460666503906250000e+02,1.389244262695312500e+03
8.464992675781250000e+02,1.395195800781250000e+03
8.469319458007812500e+02,1.394203735351562500e+03
8.473645629882812500e+02,1.396187744140625000e+03
8.477971191406250000e+02,1.386268798828125000e+03
8.482296752929687500e+02,1.390236206054687500e+03
8.486622314453125000e+02,1.397179809570312500e+03
8.490946655273437500e+02,1.391228149414062500e+03
8.495272216796875000e+02,1.394203735351562500e+03
8.499596557617187500e+02,1.386268798828125000e+03
8.503920288085937500e+02,1.399163818359375000e+03
8.508244018554687500e+02,1.387260620117187500e+03
8.512567749023437500e+02,1.392219970703125000e+03
8.516891479492187500e+02,1.393211914062500000e+03
8.521214599609375000e+02,1.393211914062500000e+03
8.525537109375000000e+02,1.396187744140625000e+03
8.529860229492187500e+02,1.397179809570312500e+03
8.534181518554687500e+02,1.390236206054687500e+03
8.538504028320312500e+02,1.393211914062500000e+03
8.542825317382812500e+02,1.398171752929687500e+03
8.547147216796875000e+02,1.389244262695312500e+03
8.551468505859375000e+02,1.393211914062500000e+03
8.555789184570312500e+02,1.391228149414062500e+03
8.560109863281250000e+02,1.390236206054687500e+03
8.564429931640625000e+02,1.396187744140625000e+03
8.568750000000000000e+02,1.393211914062500000e+03
8.573070068359375000e+02,1.391228149414062500e+03
8.577388916015625000e+02,1.393211914062500000e+03
8.581708374023437500e+02,1.391228149414062500e+03
8.586027221679687500e+02,1.398171752929687500e+03
8.590346069335937500e+02,1.393211914062500000e+03
8.594664306640625000e+02,1.394203735351562500e+03
8.598982543945312500e+02,1.391228149414062500e+03
8.603300781250000000e+02,1.392219970703125000e+03
8.607617797851562500e+02,1.389244262695312500e+03
8.611935424804687500e+02,1.402140136718750000e+03
8.616252441406250000e+02,1.395195800781250000e+03
8.620568847656250000e+02,1.397179809570312500e+03
8.624885253906250000e+02,1.388252563476562500e+03
8.629201660156250000e+02,1.390236206054687500e+03
8.633517456054687500e+02,1.384285278320312500e+03
8.637833251953125000e+02,1.394203735351562500e+03
8.642148437500000000e+02,1.393211914062500000e+03
8.646463012695312500e+02,1.383293579101562500e+03
8.650778198242187500e+02,1.399163818359375000e+03
8.655092773437500000e+02,1.395195800781250000e+03
8.659406738281250000e+02,1.394203735351562500e+03
8.663720703125000000e+02,1.394203735351562500e+03
8.668034667968750000e+02,1.400155883789062500e+03
8.672347412109375000e+02,1.392219970703125000e+03
8.676660766601562500e+02,1.392219970703125000e+03
8.680973510742187500e+02,1.401148071289062500e+03
8.685286254882812500e+02,1.381310058593750000e+03
8.689598388671875000e+02,1.395195800781250000e+03
8.693910522460937500e+02,1.383293579101562500e+03
8.698222045898437500e+02,1.391228149414062500e+03
8.702533569335937500e+02,1.391228149414062500e+03
8.706844482421875000e+02,1.400155883789062500e+03
8.711155395507812500e+02,1.396187744140625000e+03
8.715466308593750000e+02,1.395195800781250000e+03
8.719776611328125000e+02,1.394203735351562500e+03
8.724086303710937500e+02,1.389244262695312500e+03
8.728395996093750000e+02,1.395195800781250000e+03
8.732705688476562500e+02,1.388252563476562500e+03
8.737014770507812500e+02,1.396187744140625000e+03
8.741323852539062500e+02,1.389244262695312500e+03
8.745632934570312500e+02,1.397179809570312500e+03
8.749940795898437500e+02,1.400155883789062500e+03
8.754248657226562500e+02,1.396187744140625000e+03
8.758557128906250000e+02,1.391228149414062500e+03
8.762864379882812500e+02,1.391228149414062500e+03
8.767171630859375000e+02,1.389244262695312500e+03
8.771478271484375000e+02,1.390236206054687500e+03
8.775785522460937500e+02,1.394203735351562500e+03
8.780091552734375000e+02,1.390236206054687500e+03
8.784397583007812500e+02,1.399163818359375000e+03
8.788703613281250000e+02,1.387260620117187500e+03
8.793009033203125000e+02,1.394203735351562500e+03
8.797314453125000000e+02,1.398171752929687500e+03
8.801619873046875000e+02,1.385276977539062500e+03
8.805924072265625000e+02,1.405116455078125000e+03
8.810228881835937500e+02,1.397179809570312500e+03
8.814533081054687500e+02,1.403132324218750000e+03
8.818836669921875000e+02,1.392219970703125000e+03
8.823140258789062500e+02,1.396187744140625000e+03
8.827443847656250000e+02,1.390236206054687500e+03
8.831746826171875000e+02,1.391228149414062500e+03
8.836049804687500000e+02,1.394203735351562500e+03
8.840352172851562500e+02,1.389244262695312500e+03
8.844654541015625000e+02,1.389244262695312500e+03
8.848956298828125000e+02,1.390236206054687500e+03
8.853258056640625000e+02,1.397179809570312500e+03
8.857559204101562500e+02,1.381310058593750000e+03
8.861860961914062500e+02,1.401148071289062500e+03
8.866161499023437500e+02,1.393211914062500000e+03
8.870462036132812500e+02,1.399163818359375000e+03
8.874761962890625000e+02,1.397179809570312500e+03
8.879062500000000000e+02,1.398171752929687500e+03
8.883361816406250000e+02,1.398171752929687500e+03
8.887661132812500000e+02,1.387260620117187500e+03
8.891960449218750000e+02,1.401148071289062500e+03
8.896259155273437500e+02,1.399163818359375000e+03
8.900557861328125000e+02,1.397179809570312500e+03
8.904855957031250000e+02,1.390236206054687500e+03
8.909154052734375000e+02,1.394203735351562500e+03
8.913451538085937500e+02,1.396187744140625000e+03
8.917749633789062500e+02,1.391228149414062500e+03
8.922047119140625000e+02,1.393211914062500000e+03
8.926343383789062500e+02,1.392219970703125000e+03
8.930640258789062500e+02,1.396187744140625000e+03
8.934936523437500000e+02,1.394203735351562500e+03
8.939232788085937500e+02,1.396187744140625000e+03
8.943528442382812500e+02,1.385276977539062500e+03
8.947824096679687500e+02,1.388252563476562500e+03
8.952119140625000000e+02,1.394203735351562500e+03
8.956414184570312500e+02,1.390236206054687500e+03
8.960709228515625000e+02,1.396187744140625000e+03
8.965003051757812500e+02,1.391228149414062500e+03
8.969297485351562500e+02,1.390236206054687500e+03
8.973591308593750000e+02,1.389244262695312500e+03
8.977885131835937500e+02,1.404124389648437500e+03
8.982177734375000000e+02,1.389244262695312500e+03
8.986470947265625000e+02,1.399163818359375000e+03
8.990763549804687500e+02,1.402140136718750000e+03
8.995056152343750000e+02,1.397179809570312500e+03
8.999348144531250000e+02,1.397179809570312500e+03
9.003640136718750000e+02,1.398171752929687500e+03
9.007931518554687500e+02,1.393211914062500000e+03
9.012222900390625000e+02,1.385276977539062500e+03
9.016513671875000000e+02,1.385276977539062500e+03
9.020805053710937500e+02,1.396187744140625000e+03
9.025095214843750000e+02,1.388252563476562500e+03
9.029385375976562500e+02,1.395195800781250000e+03
9.033674926757812500e+02,1.398171752929687500e+03
9.037965087890625000e+02,1.393211914062500000e+03
9.042254028320312500e+02,1.391228149414062500e+03
9.046543579101562500e+02,1.400155883789062500e+03
9.050831909179687500e+02,1.388252563476562500e+03
9.055120239257812500e+02,1.393211914062500000e+03
9.059408569335937500e+02,1.389244262695312500e+03
9.063696289062500000e+02,1.399163818359375000e+03
9.067984619140625000e+02,1.387260620117187500e+03
9.072271728515625000e+02,1.394203735351562500e+03
9.076558227539062500e+02,1.391228149414062500e+03
9.080845336914062500e+02,1.394203735351562500e+03
9.085131835937500000e+02,1.398171752929687500e+03
9.089418334960937500e+02,1.389244262695312500e+03
9.093704223632812500e+02,1.396187744140625000e+03
9.097990112304687500e+02,1.388252563476562500e+03
9.102275390625000000e+02,1.392219970703125000e+03
9.106560058593750000e+02,1.392219970703125000e+03
9.110844726562500000e+02,1.391228149414062500e+03
9.115129394531250000e+02,1.397179809570312500e+03
9.119414062500000000e+02,1.389244262695312500e+03
9.123697509765625000e+02,1.391228149414062500e+03
9.127981567382812500e+02,1.391228149414062500e+03
9.132265014648437500e+02,1.385276977539062500e+03
9.136548461914062500e+02,1.397179809570312500e+03
9.140831298828125000e+02,1.392219970703125000e+03
9.145113525390625000e+02,1.394203735351562500e+03
9.149395751953125000e+02,1.383293579101562500e+03
9.153677978515625000e+02,1.399163818359375000e+03
9.157959594726562500e+02,1.392219970703125000e+03
9.162241210937500000e+02,1.397179809570312500e+03
9.166522216796875000e+02,1.389244262695312500e+03
9.170803222656250000e+02,1.394203735351562500e+03
9.175083618164062500e+02,1.391228149414062500e+03
9.179364013671875000e+02,1.392219970703125000e+03
9.183643798828125000e+02,1.394203735351562500e+03
9.187923583984375000e+02,1.394203735351562500e+03
9.192203369140625000e+02,1.393211914062500000e+03
9.196482543945312500e+02,1.391228149414062500e+03
9.200761108398437500e+02,1.393211914062500000e+03
9.205039672851562500e+02,1.389244262695312500e+03
9.209318237304687500e+02,1.387260620117187500e+03
9.213596191406250000e+02,1.392219970703125000e+03
9.217874145507812500e+02,1.395195800781250000e+03
9.222151489257812500e+02,1.395195800781250000e+03
9.226428833007812500e+02,1.389244262695312500e+03
9.230705566406250000e+02,1.399163818359375000e+03
9.234982299804687500e+02,1.389244262695312500e+03
9.239259033203125000e+02,1.397179809570312500e+03
9.243534545898437500e+02,1.386268798828125000e+03
9.247810668945312500e+02,1.396187744140625000e+03
9.252086181640625000e+02,1.387260620117187500e+03
9.256361083984375000e+02,1.393211914062500000e+03
9.260636596679687500e+02,1.399163818359375000e+03
9.264910888671875000e+02,1.391228149414062500e+03
9.269185180664062500e+02,1.399163818359375000e+03
9.273459472656250000e+02,1.393211914062500000e+03
9.277733154296875000e+02,1.403132324218750000e+03
9.282006835937500000e+02,1.394203735351562500e+03
9.286279907226562500e+02,1.396187744140625000e+03
9.290552368164062500e+02,1.392219970703125000e+03
9.294825439453125000e+02,1.389244262695312500e+03
9.299097900390625000e+02,1.395195800781250000e+03
9.303369750976562500e+02,1.391228149414062500e+03
9.307641601562500000e+02,1.393211914062500000e+03
9.311913452148437500e+02,1.389244262695312500e+03
9.316184692382812500e+02,1.396187744140625000e+03
9.320455322265625000e+02,1.396187744140625000e+03
9.324726562500000000e+02,1.394203735351562500e+03
9.328996582031250000e+02,1.396187744140625000e+03
9.333266601562500000e+02,1.394203735351562500e+03
9.337536621093750000e+02,1.388252563476562500e+03
9.341806030273437500e+02,1.387260620117187500e+03
9.346075439453125000e+02,1.391228149414062500e+03
9.350344238281250000e+02,1.380318359375000000e+03
9.354613037109375000e+02,1.394203735351562500e+03
9.358881225585937500e+02,1.401148071289062500e+03
9.363149414062500000e+02,1.394203735351562500e+03
9.367416992187500000e+02,1.398171752929687500e+03
9.371685180664062500e+02,1.395195800781250000e+03
9.375952148437500000e+02,1.390236206054687500e+03
9.380219726562500000e+02,1.392219970703125000e+03
9.384486083984375000e+02,1.401148071289062500e+03
9.388752441406250000e+02,1.385276977539062500e+03
9.393018188476562500e+02,1.395195800781250000e+03
9.397283935546875000e+02,1.390236206054687500e+03
9.401550292968750000e+02,1.391228149414062500e+03
9.405815429687500000e+02,1.388252563476562500e+03
9.410080566406250000e+02,1.385276977539062500e+03
9.414345092773437500e+02,1.402140136718750000e+03
9.418609619140625000e+02,1.394203735351562500e+03
9.422873535156250000e+02,1.393211914062500000e+03
9.427137451171875000e+02,1.398171752929687500e+03
9.431400756835937500e+02,1.398171752929687500e+03
9.435664062500000000e+02,1.385276977539062500e+03
9.439927368164062500e+02,1.388252563476562500e+03
9.444190063476562500e+02,1.397179809570312500e+03
9.448452758789062500e+02,1.385276977539062500e+03
9.452714843750000000e+02,1.387260620117187500e+03
9.456976318359375000e+02,1.389244262695312500e+03
9.461238403320312500e+02,1.397179809570312500e+03
9.465499267578125000e+02,1.385276977539062500e+03
9.469760131835937500e+02,1.406108764648437500e+03
9.474020996093750000e+02,1.389244262695312500e+03
9.478281250000000000e+02,1.389244262695312500e+03
9.482541503906250000e+02,1.391228149414062500e+03
9.486801757812500000e+02,1.391228149414062500e+03
9.491061401367187500e+02,1.394203735351562500e+03
9.495320434570312500e+02,1.386268798828125000e+03
9.499579467773437500e+02,1.396187744140625000e+03
9.503837890625000000e+02,1.387260620117187500e+03
9.508096313476562500e+02,1.391228149414062500e+03
9.512354736328125000e+02,1.387260620117187500e+03
9.516612548828125000e+02,1.386268798828125000e+03
9.520870361328125000e+02,1.400155883789062500e+03
9.525127563476562500e+02,1.397179809570312500e+03
9.529384765625000000e+02,1.392219970703125000e+03
9.533640747070312500e+02,1.403132324218750000e+03
9.537897338867187500e+02,1.398171752929687500e+03
9.542153930664062500e+02,1.390236206054687500e+03
9.546409912109375000e+02,1.399163818359375000e+03
9.550665283203125000e+02,1.390236206054687500e+03
9.554920654296875000e+02,1.398171752929687500e+03
9.559175415039062500e+02,1.383293579101562500e+03
9.563430786132812500e+02,1.398171752929687500e+03
9.567684936523437500e+02,1.383293579101562500e+03
9.571938476562500000e+02,1.386268798828125000e+03
9.576193237304687500e+02,1.388252563476562500e+03
9.580446166992187500e+02,1.390236206054687500e+03
9.584699707031250000e+02,1.396187744140625000e+03
9.588952636718750000e+02,1.400155883789062500e+03
9.593204956054687500e+02,1.404124389648437500e+03
9.597457885742187500e+02,1.389244262695312500e+03
9.601710205078125000e+02,1.396187744140625000e+03
9.605961914062500000e+02,1.415039184570312500e+03
9.610213623046875000e+02,1.389244262695312500e+03
9.614464721679687500e+02,1.394203735351562500e+03
9.618715209960937500e+02,1.391228149414062500e+03
9.622966308593750000e+02,1.389244262695312500e+03
9.627216796875000000e+02,1.390236206054687500e+03
9.631467285156250000e+02,1.401148071289062500e+03
9.635717163085937500e+02,1.397179809570312500e+03
9.639966430664062500e+02,1.391228149414062500e+03
9.644215698242187500e+02,1.392219970703125000e+03
9.648464965820312500e+02,1.393211914062500000e+03
9.652713623046875000e+02,1.392219970703125000e+03
9.656961669921875000e+02,1.387260620117187500e+03
9.661210327148437500e+02,1.397179809570312500e+03
9.665457763671875000e+02,1.390236206054687500e+03
9.669705810546875000e+02,1.394203735351562500e+03
9.673952636718750000e+02,1.394203735351562500e+03
9.678199462890625000e+02,1.400155883789062500e+03
9.682446899414062500e+02,1.390236206054687500e+03
9.686693115234375000e+02,1.400155883789062500e+03
9.690938720703125000e+02,1.390236206054687500e+03
9.695184936523437500e+02,1.389244262695312500e+03
9.699430541992187500e+02,1.390236206054687500e+03
9.703675537109375000e+02,1.390236206054687500e+03
