Wavelength(nm)	Absorbance
789.150024	0.040810
789.586304	0.025698
790.022522	0.019758
790.458740	-0.000000
790.894897	-0.000000
791.331055	-0.000000
791.767151	-0.000000
792.203247	-0.000000
792.639282	-0.000000
793.075317	-0.000000
793.511353	-0.000000
793.947327	-0.000000
794.383240	-0.000000
794.819153	-0.000000
795.255066	-0.000000
795.690979	-0.000000
796.126770	-0.000000
796.562622	-0.000000
796.998413	-0.000000
797.434143	-0.000000
797.869873	-0.000000
798.305603	-0.000000
798.741272	-0.000000
799.176941	-0.000000
799.612549	-0.000000
800.048157	-0.000000
800.483704	-0.000000
800.919250	-0.000000
801.354797	-0.000000
801.790283	-0.000000
802.225769	-0.000000
802.661194	-0.000000
803.096619	0.015825
803.531982	0.036103
803.967285	0.065297
804.402649	0.078570
804.837952	0.100528
805.273193	0.103981
805.708496	0.109761
806.143677	0.136867
806.578857	0.140639
807.014038	0.139284
807.449158	0.158128
807.884277	0.157544
808.319336	0.169583
808.754395	0.166252
809.189453	0.174671
809.624451	0.161891
810.059448	0.157519
810.494385	0.137290
810.929260	0.110009
811.364136	0.092282
811.799011	0.077037
812.233826	0.055559
812.668640	0.044292
813.103455	0.040724
813.538208	0.034461
813.972900	0.035052
814.407593	0.016540
814.842285	-0.000000
815.276978	-0.000000
815.711548	-0.000000
816.146118	-0.000000
816.580750	-0.000000
817.015259	-0.000000
817.449768	-0.000000
817.884216	-0.000000
818.318665	-0.000000
818.753113	-0.000000
819.187500	-0.000000
819.621887	-0.000000
820.056213	-0.000000
820.490540	-0.000000
820.924866	-0.000000
821.359070	-0.000000
821.793335	-0.000000
822.227539	-0.000000
822.661682	-0.000000
823.095886	-0.000000
823.529968	-0.000000
823.964111	-0.000000
824.398193	-0.000000
824.832214	-0.000000
825.266174	-0.000000
825.700195	-0.000000
826.134155	-0.000000
826.568054	-0.000000
827.002014	-0.000000
827.435913	0.009237
827.869751	0.016524
828.303528	0.029455
828.737366	0.034935
829.171082	0.045551
829.604858	0.066613
830.038574	0.083136
830.472229	0.099030
830.905884	0.110871
831.339539	0.135079
831.773132	0.134623
832.206726	0.155974
832.640259	0.147454
833.073792	0.160076
833.507324	0.179037
833.940735	0.169395
834.374146	0.181961
834.807617	0.183349
835.240967	0.168001
835.674377	0.155845
836.107666	0.139120
836.540955	0.121031
836.974243	0.102624
837.407471	0.071506
837.840698	0.062858
838.273865	0.045387
838.707031	0.025097
839.140198	0.009791
839.573303	-0.000000
840.006348	-0.000000
840.439453	-0.000000
840.872498	-0.000000
841.305481	-0.000000
841.738403	-0.000000
842.171387	-0.000000
842.604309	-0.000000
843.037170	-0.000000
843.470032	-0.000000
843.902893	-0.000000
844.335693	-0.000000
844.768494	-0.000000
845.201172	-0.000000
845.633911	-0.000000
846.066650	-0.000000
846.499268	-0.000000
846.931946	-0.000000
847.364563	-0.000000
847.797119	-0.000000
848.229675	-0.000000
848.662231	-0.000000
849.094666	-0.000000
849.527222	-0.000000
849.959656	-0.000000
850.392029	-0.000000
850.824402	-0.000000
851.256775	-0.000000
851.689148	-0.000000
852.121460	-0.000000
852.553711	-0.000000
852.986023	-0.000000
853.418152	-0.000000
853.850403	-0.000000
854.282532	-0.000000
854.714722	-0.000000
855.146851	0.008469
855.578918	0.026457
856.010986	0.037847
856.442993	0.048554
856.875000	0.061903
857.307007	0.097931
857.738892	0.111216
858.170837	0.128640
858.602722	0.146806
859.034607	0.155271
859.466431	0.154054
859.898254	0.163609
860.330078	0.159718
860.761780	0.170890
861.193542	0.171813
861.625244	0.178465
862.056885	0.172276
862.488525	0.152909
862.920166	0.158179
863.351746	0.147903
863.783325	0.124476
864.214844	0.113666
864.646301	0.093821
865.077820	0.092057
865.509277	0.064197
865.940674	0.039461
866.372070	0.034017
866.803467	-0.000000
867.234741	-0.000000
867.666077	-0.000000
868.097351	-0.000000
868.528625	-0.000000
868.959839	-0.000000
869.391052	-0.000000
869.822205	-0.000000
870.253357	-0.000000
870.684448	-0.000000
871.115540	-0.000000
871.546631	-0.000000
871.977661	-0.000000
872.408630	-0.000000
872.839600	-0.000000
873.270569	-0.000000
873.701477	-0.000000
874.132385	-0.000000
874.563293	-0.000000
874.994080	-0.000000
875.424866	-0.000000
875.855713	-0.000000
876.286438	-0.000000
876.717163	-0.000000
877.147827	-0.000000
877.578552	-0.000000
878.009155	-0.000000
878.439758	-0.000000
878.870361	-0.000000
879.300903	-0.000000
879.731445	-0.000000
880.161987	-0.000000
880.592407	-0.000000
881.022888	-0.000000
881.453308	-0.000000
881.883667	-0.000000
882.314026	-0.000000
882.744385	-0.000000
883.174683	-0.000000
883.604980	0.017530
884.035217	0.029900
884.465454	0.045979
884.895630	0.058867
885.325806	0.074541
885.755920	0.089677
886.186096	0.110192
886.616150	0.127288
887.046204	0.134550
887.476196	0.143311
887.906250	0.150741
888.336182	0.168194
888.766113	0.180557
889.196045	0.183305
889.625916	0.188083
890.055786	0.197983
890.485596	0.196606
890.915405	0.197911
891.345154	0.195942
891.774963	0.188098
892.204712	0.180642
892.634338	0.171094
893.064026	0.150894
893.493652	0.128117
893.923279	0.110453
894.352844	0.097366
894.782410	0.075148
895.211914	0.057706
895.641418	0.038007
896.070923	0.016818
896.500305	0.009168
896.929749	-0.000000
897.359131	-0.000000
897.788513	-0.000000
898.217773	-0.000000
898.647095	-0.000000
899.076355	-0.000000
899.505615	-0.000000
899.934814	-0.000000
900.364014	-0.000000
900.793152	-0.000000
901.222290	-0.000000
901.651367	-0.000000
902.080505	-0.000000
902.509521	-0.000000
902.938538	-0.000000
903.367493	-0.000000
903.796509	-0.000000
904.225403	-0.000000
904.654358	-0.000000
905.083191	-0.000000
905.512024	-0.000000
905.940857	-0.000000
906.369629	-0.000000
906.798462	-0.000000
907.227173	-0.000000
907.655823	-0.000000
908.084534	-0.000000
908.513184	-0.000000
908.941833	-0.000000
909.370422	-0.000000
909.799011	-0.000000
910.227539	-0.000000
910.656006	-0.000000
911.084473	-0.000000
911.512939	-0.000000
911.941406	-0.000000
912.369751	-0.000000
912.798157	-0.000000
913.226501	0.011576
913.654846	0.025131
914.083130	0.030084
914.511353	0.039488
914.939575	0.063337
915.367798	0.084281
915.795959	0.089363
916.224121	0.099885
916.652222	0.109721
917.080322	0.122535
917.508362	0.142023
917.936401	0.150532
918.364380	0.158467
918.792358	0.158539
919.220337	0.162688
919.648254	0.174983
920.076111	0.179428
920.503967	0.186354
920.931824	0.188101
921.359619	0.177438
921.787415	0.183583
922.215149	0.194183
922.642883	0.183637
923.070557	0.171501
923.498230	0.161695
923.925903	0.149339
924.353455	0.133076
924.781067	0.117096
925.208618	0.103208
925.636108	0.080377
926.063660	0.075288
926.491089	0.063327
926.918518	0.043321
927.345947	0.038252
927.773315	0.015509
928.200684	-0.000000
928.627991	-0.000000
929.055237	-0.000000
929.482544	-0.000000
929.909790	-0.000000
930.336975	-0.000000
930.764160	-0.000000
931.191345	-0.000000
931.618469	-0.000000
932.045532	-0.000000
932.472656	-0.000000
932.899658	-0.000000
933.326660	-0.000000
933.753662	-0.000000
934.180603	-0.000000
934.607544	-0.000000
935.034424	-0.000000
935.461304	-0.000000
935.888123	-0.000000
936.314941	-0.000000
936.741699	-0.000000
937.168518	-0.000000
937.595215	-0.000000
938.021973	-0.000000
938.448608	-0.000000
938.875244	-0.000000
939.301819	-0.000000
939.728394	-0.000000
940.155029	-0.000000
940.581543	-0.000000
941.008057	-0.000000
941.434509	-0.000000
941.860962	-0.000000
942.287354	-0.000000
942.713745	-0.000000
943.140076	-0.000000
943.566406	-0.000000
943.992737	-0.000000
944.419006	-0.000000
944.845276	-0.000000
945.271484	-0.000000
945.697632	-0.000000
946.123840	-0.000000
946.549927	0.025222
946.976013	0.030282
947.402100	0.044737
947.828125	0.053536
948.254150	0.058127
948.680176	0.087829
949.106140	0.076087
949.532043	0.094890
949.957947	0.090781
950.383789	0.106763
950.809631	0.106096
951.235474	0.120235
951.661255	0.120491
952.087036	0.154441
952.512756	0.157499
952.938477	0.186493
953.364075	0.187656
953.789734	0.192822
954.215393	0.195392
954.640991	0.206937
955.066528	0.210894
955.492065	0.192525
955.917542	0.185873
956.343079	0.169593
956.768494	0.165249
957.193848	0.165945
957.619324	0.149445
958.044617	0.129524
958.469971	0.100130
958.895264	0.086545
959.320496	0.068735
959.745789	0.041923
960.171021	-0.000000
960.596191	-0.000000
961.021362	-0.000000
961.446472	-0.000000
961.871521	-0.000000
962.296631	-0.000000
962.721680	-0.000000
963.146729	-0.000000
963.571716	-0.000000
963.996643	-0.000000
964.421570	-0.000000
964.846497	-0.000000
965.271362	-0.000000
965.696167	-0.000000
966.121033	-0.000000
966.545776	-0.000000
966.970581	-0.000000
967.395264	-0.000000
967.819946	-0.000000
968.244690	-0.000000
968.669312	-0.000000
969.093872	-0.000000
969.518494	-0.000000
969.943054	-0.000000
970.367554	-0.000000
970.792053	-0.000000
971.216553	-0.000000
971.640991	-0.000000
972.065369	-0.000000
972.489746	-0.000000
972.914124	-0.000000
973.338440	-0.000000
973.762756	-0.000000
974.187012	-0.000000
974.611267	-0.000000
975.035461	-0.000000
975.459656	-0.000000
975.883789	-0.000000
976.307922	-0.000000
976.731995	-0.000000
977.156067	-0.000000
977.580139	-0.000000
978.004150	-0.000000
978.428101	-0.000000
978.852051	-0.000000
979.275940	-0.000000
979.699829	-0.000000
980.123718	-0.000000
980.547546	-0.000000
980.971375	-0.000000
981.395142	-0.000000
981.818909	0.020774
982.242615	0.024758
982.666321	0.044659
983.089966	0.043316
983.513611	0.062787
983.937195	0.049221
984.360779	0.075846
984.784363	0.087026
985.207886	0.108709
985.631348	0.112940
986.054810	0.127484
986.478210	0.130792
986.901672	0.141431
987.325012	0.147609
987.748352	0.173600
988.171692	0.179172
988.594971	0.195558
989.018250	0.197840
989.441467	0.186753
989.864685	0.204288
990.287842	0.175052
990.710938	0.187809
991.134094	0.197762
991.557190	0.191405
991.980225	0.177257
992.403259	0.190225
992.826233	0.165103
993.249207	0.170029
993.672180	0.150203
994.095093	0.141865
994.518005	0.121686
994.940796	0.132111
995.363647	0.100053
995.786438	0.107260
996.209229	0.076470
996.631958	0.053024
997.054626	0.045638
997.477295	0.036807
997.899963	0.030499
998.322632	-0.000000
998.745239	-0.000000
999.167786	-0.000000
999.590332	-0.000000
1000.012817	-0.000000
1000.435303	-0.000000
1000.857727	-0.000000
1001.280151	-0.000000
1001.702515	-0.000000
1002.124878	-0.000000
1002.547241	-0.000000
1002.969543	-0.000000
1003.391846	-0.000000
1003.814026	-0.000000
1004.236267	-0.000000
1004.658447	-0.000000
1005.080627	-0.000000
1005.502747	-0.000000
1005.924866	-0.000000
1006.346924	-0.000000
1006.768921	-0.000000
1007.190918	-0.000000
1007.612976	-0.000000
1008.034912	-0.000000
1008.456848	-0.000000
1008.878723	-0.000000
1009.300598	-0.000000
1009.722412	-0.000000
1010.144226	-0.000000
1010.566040	-0.000000
1010.987732	-0.000000
1011.409485	-0.000000
1011.831177	-0.000000
1012.252869	-0.000000
1012.674438	-0.000000
1013.096069	-0.000000
1013.517639	-0.000000
1013.939209	-0.000000
1014.360718	-0.000000
1014.782227	-0.000000
1015.203674	-0.000000
1015.625122	-0.000000
1016.046509	-0.000000
1016.467896	-0.000000
1016.889221	-0.000000
1017.310547	-0.000000
1017.731812	-0.000000
1018.153076	-0.000000
1018.574280	-0.000000
1018.995483	-0.000000
1019.416687	-0.000000
1019.837830	-0.000000
1020.258850	0.032129
1020.679993	0.052269
1021.101013	0.053449
1021.522095	0.068887
1021.943054	0.084290
1022.364014	0.081569
1022.784973	0.113202
1023.205811	0.102113
1023.626709	0.122332
1024.047607	0.131438
1024.468384	0.129948
1024.889160	0.151732
1025.310059	0.149359
1025.730713	0.161111
1026.151367	0.159761
1026.572021	0.180763
1026.992676	0.168209
1027.413330	0.197422
1027.833984	0.200273
1028.254517	0.207355
1028.675049	0.208580
1029.095459	0.213802
1029.515869	0.174602
1029.936401	0.200530
1030.356812	0.199100
1030.777222	0.165563
1031.197510	0.177959
1031.617798	0.177928
1032.038086	0.174911
1032.458374	0.169369
1032.878662	0.149718
1033.298828	0.122245
1033.718994	0.134302
1034.139160	0.087236
1034.559204	0.086146
1034.979370	0.087651
1035.399414	0.084127
1035.819458	0.071034
1036.239380	-0.000000
1036.659424	-0.000000
1037.079346	-0.000000
1037.499268	-0.000000
1037.919067	-0.000000
1038.338989	-0.000000
1038.758789	-0.000000
1039.178589	-0.000000
1039.598389	-0.000000
1040.018066	-0.000000
1040.437744	-0.000000
1040.857422	-0.000000
1041.277100	-0.000000
1041.696777	-0.000000
1042.116333	-0.000000
1042.535889	-0.000000
1042.955322	-0.000000
1043.374878	-0.000000
1043.794312	-0.000000
1044.213745	-0.000000
1044.633179	-0.000000
1045.052612	-0.000000
1045.471924	-0.000000
1045.891235	-0.000000
1046.310547	-0.000000
1046.729858	-0.000000
1047.149048	-0.000000
1047.568237	-0.000000
1047.987427	-0.000000
1048.406494	-0.000000
1048.825684	-0.000000
1049.244751	-0.000000
1049.663818	-0.000000
1050.082764	-0.000000
1050.501831	-0.000000
1050.920776	-0.000000
1051.339722	-0.000000
1051.758667	-0.000000
1052.177612	-0.000000
1052.596436	-0.000000
1053.015259	-0.000000
1053.433960	-0.000000
1053.852783	-0.000000
1054.271484	-0.000000
1054.690186	-0.000000
1055.108887	-0.000000
1055.527466	-0.000000
1055.946167	-0.000000
1056.364746	-0.000000
1056.783325	-0.000000
1057.201782	-0.000000
1057.620239	-0.000000
1058.038818	-0.000000
1058.457153	-0.000000
1058.875610	-0.000000
1059.293945	-0.000000
1059.712280	-0.000000
1060.130615	-0.000000
1060.548950	-0.000000
1060.967163	-0.000000
1061.385376	-0.000000
1061.803589	-0.000000
1062.221802	-0.000000
1062.639893	-0.000000
1063.058105	-0.000000
1063.476074	-0.000000
1063.894165	0.094561
1064.312134	-0.000000
1064.730225	-0.000000
1065.148193	0.105475
1065.566040	0.091193
1065.984009	0.108570
1066.401855	0.097732
1066.819702	0.113183
1067.237549	0.166155
1067.655273	0.115662
1068.072998	0.188108
1068.490845	0.145381
1068.908447	0.155197
1069.326172	0.145451
1069.743774	0.148390
1070.161377	0.200304
1070.578979	0.123940
1070.996460	0.148527
1071.414062	0.166711
1071.831543	-0.000000
1072.249023	0.191005
1072.666382	-0.000000
1073.083740	0.141477
1073.501221	-0.000000
1073.918579	-0.000000
1074.335815	0.158121
1074.753052	-0.000000
1075.170410	-0.000000
1075.587646	-0.000000
1076.004761	-0.000000
1076.421997	-0.000000
1076.839111	-0.000000
1077.256226	-0.000000
1077.673340	-0.000000
1078.090332	-0.000000
1078.507324	-0.000000
1078.924316	-0.000000
1079.341309	-0.000000
1079.758179	-0.000000
1080.175049	-0.000000
1080.591919	-0.000000
1081.008789	-0.000000
1081.425659	-0.000000
1081.842407	-0.000000
1082.259033	-0.000000
1082.675781	-0.000000
1083.092529	-0.000000
1083.509155	-0.000000
1083.925781	-0.000000
1084.342407	-0.000000
1084.758911	-0.000000
1085.175537	-0.000000
1085.592041	-0.000000
1086.008423	-0.000000
1086.424927	-0.000000
1086.841309	-0.000000
1087.257690	-0.000000
1087.674072	-0.000000
1088.090454	-0.000000
1088.506714	-0.000000
1088.922974	-0.000000
1089.339233	-0.000000
1089.755371	-0.000000
1090.171631	-0.000000
1090.587769	-0.000000
1091.003906	-0.000000
1091.419922	-0.000000
1091.836060	-0.000000
1092.252075	-0.000000
1092.668091	-0.000000
1093.084106	-0.000000
1093.500000	-0.000000
1093.915894	-0.000000
1094.331787	-0.000000
1094.747559	-0.000000
1095.163452	-0.000000
1095.579224	-0.000000
1095.994995	-0.000000
1096.410767	-0.000000
1096.826416	-0.000000
1097.242065	-0.000000
1097.657715	-0.000000
